2021-03-12 17:36:40 DEBUG logging:28 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2021-03-12 17:36:40 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2021-03-12 17:36:40 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2021-03-12 17:36:40 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2021-03-12 17:36:41 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.28.Final
2021-03-12 19:38:35 DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for fname
2021-03-12 19:38:35 DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for lname
2021-03-12 19:38:35 DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for managerPassword
2021-03-12 19:38:35 DEBUG SimpleValueBinder:455 - Starting fillSimpleValue for managerUsername
2021-03-12 19:38:35 DEBUG PrimaryKey:35 - Forcing column [employee_id] to be non-null as it is part of the primary key for table [employee]
2021-03-12 19:38:35 DEBUG PrimaryKey:35 - Forcing column [expense_id] to be non-null as it is part of the primary key for table [expense]
2021-03-12 19:38:35 DEBUG PrimaryKey:35 - Forcing column [manager_id] to be non-null as it is part of the primary key for table [manager]
2021-03-12 19:38:35 DEBUG CollectionSecondPass:50 - Second pass for collection: dev.lamp.models.Employee.expenseList
2021-03-12 19:38:35 DEBUG CollectionBinder:903 - Binding a OneToMany: dev.lamp.models.Employee.expenseList through a foreign key
2021-03-12 19:38:35 DEBUG CollectionBinder:941 - Mapping collection: dev.lamp.models.Employee.expenseList -> expense
2021-03-12 19:38:35 DEBUG TableBinder:554 - Retrieving property dev.lamp.models.Expense.employeeId
2021-03-12 19:38:35 DEBUG CollectionSecondPass:67 - Mapped collection key: employee_id, one-to-many: dev.lamp.models.Expense
2021-03-12 19:38:35 DEBUG CollectionSecondPass:50 - Second pass for collection: dev.lamp.models.Manager.expenseList
2021-03-12 19:38:36 DEBUG CollectionBinder:903 - Binding a OneToMany: dev.lamp.models.Manager.expenseList through a foreign key
2021-03-12 19:38:36 DEBUG CollectionBinder:941 - Mapping collection: dev.lamp.models.Manager.expenseList -> expense
2021-03-12 19:38:36 DEBUG TableBinder:554 - Retrieving property dev.lamp.models.Expense.managerId
2021-03-12 19:38:36 DEBUG CollectionSecondPass:67 - Mapped collection key: manager_id, one-to-many: dev.lamp.models.Expense
2021-03-12 19:38:36 DEBUG SessionFactoryImpl:204 - Building session factory
2021-03-12 19:38:36 DEBUG Settings:68 - SessionFactory name : null
2021-03-12 19:38:36 DEBUG Settings:69 - Automatic flush during beforeCompletion(): enabled
2021-03-12 19:38:36 DEBUG Settings:70 - Automatic session close at end of transaction: disabled
2021-03-12 19:38:36 DEBUG Settings:72 - Statistics: disabled
2021-03-12 19:38:36 DEBUG Settings:74 - Deleted entity synthetic identifier rollback: disabled
2021-03-12 19:38:36 DEBUG Settings:75 - Default entity-mode: pojo
2021-03-12 19:38:36 DEBUG Settings:76 - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
2021-03-12 19:38:36 DEBUG Settings:77 - Allow initialization of lazy state outside session : disabled
2021-03-12 19:38:36 DEBUG Settings:79 - Using BatchFetchStyle : LEGACY
2021-03-12 19:38:36 DEBUG Settings:80 - Default batch fetch size: -1
2021-03-12 19:38:36 DEBUG Settings:81 - Maximum outer join fetch depth: null
2021-03-12 19:38:36 DEBUG Settings:82 - Default null ordering: NONE
2021-03-12 19:38:36 DEBUG Settings:83 - Order SQL updates by primary key: disabled
2021-03-12 19:38:36 DEBUG Settings:84 - Order SQL inserts for batching: disabled
2021-03-12 19:38:36 DEBUG Settings:86 - multi-tenancy strategy : NONE
2021-03-12 19:38:36 DEBUG Settings:88 - JTA Track by Thread: enabled
2021-03-12 19:38:36 DEBUG Settings:90 - Query language substitutions: {}
2021-03-12 19:38:36 DEBUG Settings:91 - Named query checking : enabled
2021-03-12 19:38:36 DEBUG Settings:93 - Second-level cache: disabled
2021-03-12 19:38:36 DEBUG Settings:94 - Second-level query cache: disabled
2021-03-12 19:38:36 DEBUG Settings:95 - Second-level query cache factory: null
2021-03-12 19:38:36 DEBUG Settings:96 - Second-level cache region prefix: null
2021-03-12 19:38:36 DEBUG Settings:97 - Optimize second-level cache for minimal puts: disabled
2021-03-12 19:38:36 DEBUG Settings:98 - Structured second-level cache entries: disabled
2021-03-12 19:38:36 DEBUG Settings:99 - Second-level cache direct-reference entries: disabled
2021-03-12 19:38:36 DEBUG Settings:100 - Automatic eviction of collection cache: disabled
2021-03-12 19:38:36 DEBUG Settings:102 - JDBC batch size: 15
2021-03-12 19:38:36 DEBUG Settings:103 - JDBC batch updates for versioned data: enabled
2021-03-12 19:38:36 DEBUG Settings:104 - Scrollable result sets: enabled
2021-03-12 19:38:36 DEBUG Settings:105 - Wrap result sets: disabled
2021-03-12 19:38:36 DEBUG Settings:106 - JDBC3 getGeneratedKeys(): enabled
2021-03-12 19:38:36 DEBUG Settings:107 - JDBC result set fetch size: null
2021-03-12 19:38:36 DEBUG Settings:108 - Connection release mode: AFTER_TRANSACTION
2021-03-12 19:38:36 DEBUG Settings:109 - Generate SQL with comments: disabled
2021-03-12 19:38:36 DEBUG Settings:111 - JPA compliance - query : disabled
2021-03-12 19:38:36 DEBUG Settings:112 - JPA compliance - closed-handling : disabled
2021-03-12 19:38:36 DEBUG Settings:113 - JPA compliance - lists : disabled
2021-03-12 19:38:36 DEBUG Settings:114 - JPA compliance - transactions : disabled
2021-03-12 19:38:36 DEBUG SessionFactoryImpl:259 - Session factory constructed with filter configurations : {}
2021-03-12 19:38:36 DEBUG SessionFactoryImpl:260 - Instantiating session factory with properties: {java.specification.version=15, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1252, hibernate.dialect=org.hibernate.dialect.PostgreSQLDialect, org.gradle.test.worker=34, java.class.path=C:\\Users\\Mark\\.gradle\\caches\\6.7\\workerMain\\gradle-worker.jar;C:\\Users\\Mark\\Desktop\\Project01\\ExpenseReimbursementAPI\\build\\classes\\java\\test;C:\\Users\\Mark\\Desktop\\Project01\\ExpenseReimbursementAPI\\build\\resources\\test;C:\\Users\\Mark\\Desktop\\Project01\\ExpenseReimbursementAPI\\build\\classes\\java\\main;C:\\Users\\Mark\\Desktop\\Project01\\ExpenseReimbursementAPI\\build\\resources\\main;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\io.javalin\\javalin\\3.13.3\\835b785cded58f185aa814d360ff2db09d750010\\javalin-3.13.3.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.slf4j\\slf4j-simple\\1.7.30\\e606eac955f55ecf1d8edcccba04eb8ac98088dd\\slf4j-simple-1.7.30.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\com.google.code.gson\\gson\\2.8.6\\9180733b7df8542621dc12e21e87557e8c99b8cb\\gson-2.8.6.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.postgresql\\postgresql\\42.2.18\\a0a9c1d43c7727eeaf1b729477891185d3c71751\\postgresql-42.2.18.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\log4j\\log4j\\1.2.17\\5af35056b4d257e4b64b9e8069c0746e8b08629f\\log4j-1.2.17.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\com.auth0\\java-jwt\\3.12.1\\beba805806ea8d408e51a96961dc2d61f7498ad8\\java-jwt-3.12.1.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.hibernate\\hibernate-core\\5.4.28.Final\\c096dbb27f83655ec252165340b532733c58e8fb\\hibernate-core-5.4.28.Final.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.mockito\\mockito-junit-jupiter\\3.7.7\\bfc1de0638562399c49216d9035df32d58335e59\\mockito-junit-jupiter-3.7.7.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.junit.jupiter\\junit-jupiter-engine\\5.7.0\\d9044d6b45e2232ddd53fa56c15333e43d1749fd\\junit-jupiter-engine-5.7.0.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.junit.platform\\junit-platform-engine\\1.7.0\\eadb73c5074a4ac71061defd00fc176152a4d12c\\junit-platform-engine-1.7.0.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.junit.platform\\junit-platform-commons\\1.7.0\\84e309fbf21d857aac079a3c1fffd84284e1114d\\junit-platform-commons-1.7.0.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.junit.jupiter\\junit-jupiter-api\\5.7.0\\b25f3815c4c1860a73041e733a14a0379d00c4d5\\junit-jupiter-api-5.7.0.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.mockito\\mockito-core\\3.7.7\\5d43943be9b57c8ff47d2b9640ea0a7fc7211cf2\\mockito-core-3.7.7.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.slf4j\\slf4j-api\\1.7.30\\b5a4b6d16ab13e34a88fae84c35cd5d68cac922c\\slf4j-api-1.7.30.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty\\jetty-webapp\\9.4.35.v20201120\\5ef2f6ab94093558377199d64fb5e31fadd3b036\\jetty-webapp-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty.websocket\\websocket-server\\9.4.35.v20201120\\acbe339e01e2067ddf6cf9e61399e1d6b04ccb3c\\websocket-server-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty\\jetty-servlet\\9.4.35.v20201120\\3e61bcb471e1bfc545ce866cbbe33c3aedeec9b1\\jetty-servlet-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty\\jetty-security\\9.4.35.v20201120\\80dc2f422789c78315de76d289b7a5b36c3232d5\\jetty-security-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty\\jetty-server\\9.4.35.v20201120\\513502352fd689d4730b2935421b990ada8cc818\\jetty-server-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.jetbrains.kotlin\\kotlin-stdlib-jdk8\\1.3.71\\4defc79915cf4f78b49bbc4a8f1e80e87767a5b\\kotlin-stdlib-jdk8-1.3.71.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.checkerframework\\checker-qual\\3.5.0\\2f50520c8abea66fbd8d26e481d3aef5c673b510\\checker-qual-3.5.0.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\com.fasterxml.jackson.core\\jackson-databind\\2.11.0\\8f5aaf3878b0647ff3a16610af53b1a5c05d9f15\\jackson-databind-2.11.0.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\commons-codec\\commons-codec\\1.14\\3cb1181b2141a7e752f5bdc998b7ef1849f726cf\\commons-codec-1.14.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.hibernate.common\\hibernate-commons-annotations\\5.1.2.Final\\e59ffdbc6ad09eeb33507b39ffcf287679a498c8\\hibernate-commons-annotations-5.1.2.Final.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.jboss.logging\\jboss-logging\\3.4.1.Final\\40fd4d696c55793e996d1ff3c475833f836c2498\\jboss-logging-3.4.1.Final.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\javax.persistence\\javax.persistence-api\\2.2\\25665ac8c0b62f50e6488173233239120fc52c96\\javax.persistence-api-2.2.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.javassist\\javassist\\3.27.0-GA\\f63e6aa899e15eca8fdaa402a79af4c417252213\\javassist-3.27.0-GA.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\net.bytebuddy\\byte-buddy\\1.10.19\\7a8cf46cd99db76f02b335d53aad222d42bc412d\\byte-buddy-1.10.19.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\antlr\\antlr\\2.7.7\\83cd2cd674a217ade95a4bb83a8a14f351f48bd0\\antlr-2.7.7.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.jboss.spec.javax.transaction\\jboss-transaction-api_1.2_spec\\1.1.1.Final\\a8485cab9484dda36e9a8c319e76b5cc18797b58\\jboss-transaction-api_1.2_spec-1.1.1.Final.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.jboss\\jandex\\2.2.3.Final\\d3865101f0666b63586683bd811d754517f331ab\\jandex-2.2.3.Final.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\com.fasterxml\\classmate\\1.5.1\\3fe0bed568c62df5e89f4f174c101eab25345b6c\\classmate-1.5.1.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.glassfish.jaxb\\jaxb-runtime\\2.3.1\\dd6dda9da676a54c5b36ca2806ff95ee017d8738\\jaxb-runtime-2.3.1.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\javax.xml.bind\\jaxb-api\\2.3.1\\8531ad5ac454cc2deb9d4d32c40c4d7451939b5d\\jaxb-api-2.3.1.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\javax.activation\\javax.activation-api\\1.2.0\\85262acf3ca9816f9537ca47d5adeabaead7cb16\\javax.activation-api-1.2.0.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.dom4j\\dom4j\\2.1.3\\a75914155a9f5808963170ec20653668a2ffd2fd\\dom4j-2.1.3.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.apiguardian\\apiguardian-api\\1.1.0\\fc9dff4bb36d627bdc553de77e1f17efd790876c\\apiguardian-api-1.1.0.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.opentest4j\\opentest4j\\1.2.0\\28c11eb91f9b6d8e200631d46e20a7f407f2a046\\opentest4j-1.2.0.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\net.bytebuddy\\byte-buddy-agent\\1.10.19\\6453928a03a95dc23d7ef120cfd58f4539c64b53\\byte-buddy-agent-1.10.19.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.objenesis\\objenesis\\3.1\\48f12deaae83a8dfc3775d830c9fd60ea59bbbca\\objenesis-3.1.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty.websocket\\websocket-servlet\\9.4.35.v20201120\\d2d7d8c25a8d2aa2bbdbde127c4547f3229fabdf\\websocket-servlet-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\javax.servlet\\javax.servlet-api\\3.1.0\\3cd63d075497751784b2fa84be59432f4905bf7c\\javax.servlet-api-3.1.0.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty.websocket\\websocket-client\\9.4.35.v20201120\\d2db37ecff246d40c7c9b2c32e2162eab89842ea\\websocket-client-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty\\jetty-client\\9.4.35.v20201120\\b80f9c8992e2b96141755cd4e945599b4b65c287\\jetty-client-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty\\jetty-http\\9.4.35.v20201120\\45d35131a35a1e76991682174421e8cdf765fb9f\\jetty-http-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty.websocket\\websocket-common\\9.4.35.v20201120\\ca8ed6439eec7c32c887707fe99d11db846b7a4a\\websocket-common-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty\\jetty-io\\9.4.35.v20201120\\eb9460700b99b71ecd82a53697f5ff99f69b9e1c\\jetty-io-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty\\jetty-xml\\9.4.35.v20201120\\c5c95f91041b6e0e020ff4027e13d7c39fb1e606\\jetty-xml-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.jetbrains.kotlin\\kotlin-stdlib-jdk7\\1.3.71\\9180d3aec3f0b2ea6ef0dcf01b464a6e2219e381\\kotlin-stdlib-jdk7-1.3.71.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.jetbrains.kotlin\\kotlin-stdlib\\1.3.71\\898273189ad22779da6bed88ded39b14cb5fd432\\kotlin-stdlib-1.3.71.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\com.fasterxml.jackson.core\\jackson-annotations\\2.11.0\\c626020ae55d19c690d25cb51c1532ba76e5890f\\jackson-annotations-2.11.0.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\com.fasterxml.jackson.core\\jackson-core\\2.11.0\\f84302e14648f9f63c0c73951054aeb2ff0b810a\\jackson-core-2.11.0.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.glassfish.jaxb\\txw2\\2.3.1\\a09d2c48d3285f206fafbffe0e50619284e92126\\txw2-2.3.1.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\com.sun.istack\\istack-commons-runtime\\3.0.7\\c197c86ceec7318b1284bffb49b54226ca774003\\istack-commons-runtime-3.0.7.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.jvnet.staxex\\stax-ex\\1.8\\8cc35f73da321c29973191f2cf143d29d26a1df7\\stax-ex-1.8.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\com.sun.xml.fastinfoset\\FastInfoset\\1.2.15\\bb7b7ec0379982b97c62cd17465cb6d9155f68e8\\FastInfoset-1.2.15.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty\\jetty-util-ajax\\9.4.35.v20201120\\ebbb43912c6423bedb3458e44aee28eeb4d66f27\\jetty-util-ajax-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty\\jetty-util\\9.4.35.v20201120\\ef61b83f9715c3b5355b633d9f01d2834f908ece\\jetty-util-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.eclipse.jetty.websocket\\websocket-api\\9.4.35.v20201120\\3a51cac89282c6d523cba9a3e436fbde606a0d8b\\websocket-api-9.4.35.v20201120.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.jetbrains.kotlin\\kotlin-stdlib-common\\1.3.71\\e71c3fef58e26affeb03d675e91fd8abdd44aa7b\\kotlin-stdlib-common-1.3.71.jar;C:\\Users\\Mark\\.gradle\\caches\\modules-2\\files-2.1\\org.jetbrains\\annotations\\13.0\\919f0dfe192fb4e063e7dacadee7f8bb9a2672a9\\annotations-13.0.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, user.variant=, java.vendor.url=https://java.oracle.com/, user.timezone=America/Los_Angeles, java.vm.specification.version=15, os.name=Windows 10, user.country=US, sun.java.launcher=SUN_STANDARD, sun.boot.library.path=C:\Java\jdk-15.0.2\bin, sun.java.command=worker.org.gradle.process.internal.worker.GradleWorkerMain 'Gradle Test Executor 34', jdk.debug=release, sun.cpu.endian=little, user.home=C:\Users\Mark, user.language=en, java.specification.vendor=Oracle Corporation, org.gradle.native=false, java.version.date=2021-01-19, java.home=C:\Java\jdk-15.0.2, file.separator=\, java.vm.compressedOopsMode=32-bit, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=15.0.2+7-27, user.name=Mark, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:postgresql://35.227.172.191:5432/ExpenseReimbursementAPI, file.encoding=windows-1252, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, hibernate.show_sql=true, hibernate.connection.driver_class=org.postgresql.Driver, java.vendor.url.bug=https://bugreport.java.com/bugreport/, java.io.tmpdir=C:\Users\Mark\AppData\Local\Temp\, java.version=15.0.2, user.dir=C:\Users\Mark\Desktop\Project01\ExpenseReimbursementAPI, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, sun.os.patch.level=, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@267175f, java.library.path=C:\Java\jdk-15.0.2\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files\Haskell\bin;C:\Program Files\Haskell Platform\8.6.5\lib\extralibs\bin;C:\Program Files\Haskell Platform\8.6.5\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\Skype\Phone\;C:\Program Files (x86)\GtkSharp\2.12\bin;C:\Program Files\Microsoft SQL Server\130\Tools\Binn\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\Haskell Platform\8.6.5\mingw\bin;C:\Program Files\dotnet\;C:\Program Files\nodejs\;C:\Users\Mark\AppData\Local\Programs\Python\Python38\Scripts;C:\Program Files (x86)\IncrediBuild;C:\PHP7;C:\Program Files\;C:\Program Files\Docker\Docker\resources\bin;C:\ProgramData\DockerDesktop\version-bin;C:\Program Files\Git\cmd;C:\Program Files\Maven\apache-maven-3.6.3\bin;C:\Users\Mark\scoop\shims;C:\Program Files\MySQL\MySQL Shell 8.0\bin\;C:\Users\Mark\AppData\Local\Programs\Python\Python38\Scripts\;C:\Users\Mark\AppData\Local\Programs\Python\Python38\;C:\Users\Mark\AppData\Roaming\cabal\bin;C:\Users\Mark\AppData\Roaming\local\bin;C:\Users\Mark\AppData\Local\Microsoft\WindowsApps;C:\Users\Mark\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\Mark\.dotnet\tools;C:\Users\Mark\AppData\Roaming\npm;C:\Users\Mark\AppData\Local\GitHubDesktop\bin;C:\Users\Mark\AppData\Local\Programs\MiKTeX 2.9\miktex\bin\x64\;C:\sqlite3;C:\python;C:\ProgramData\Mark\GitHubDesktop\bin;C:\Program Files\nodejs\;C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2020.3.2\bin;;C:\Gradle\gradle-6.8.2\bin;C:\Java\bin;;C:\Users\Mark\AppData\Local\Microsoft\WindowsApps;., java.vendor=Oracle Corporation, java.vm.info=mixed mode, sharing, java.vm.version=15.0.2+7-27, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, java.class.version=59.0}
